"job_id","job_title","salary_usd","salary_currency","experience_level","employment_type","company_location","company_size","employee_residence","remote_ratio","required_skills","education_required","years_experience","industry","posting_date","application_deadline","job_description_length","benefits_score","company_name"
"AI07004","Autonomous Systems Engineer","88313","USD","EN","CT","United States","M","United States","0","PyTorch, TensorFlow, Azure, AWS","Associate","1","Telecommunications","2024-12-10","2025-02-12","2142","7.1","DeepTech Ventures"
"AI07005","AI Product Manager","147619","USD","EX","FL","United States","S","United States","0","Java, SQL, Hadoop, Git, GCP","Associate","17","Education","2024-06-29","2024-07-15","1756","5.6","Quantum Computing Inc"
"AI07022","Head of AI","112857","USD","MI","FL","United States","M","United States","50","Kubernetes, TensorFlow, NLP, MLOps, Git","Master","3","Telecommunications","2024-08-15","2024-10-06","1126","8.7","TechCorp Inc"
"AI07024","NLP Engineer","165700","USD","SE","CT","United States","M","United States","0","Git, Tableau, R, SQL, Scala","Associate","7","Gaming","2024-12-28","2025-02-21","656","7.1","Predictive Systems"
"AI07036","Autonomous Systems Engineer","78211","USD","EN","PT","United States","L","United States","0","TensorFlow, MLOps, Hadoop","PhD","1","Transportation","2025-02-01","2025-03-05","1038","8.4","Cloud AI Solutions"
"AI07048","Data Engineer","95043","USD","EN","FT","United States","L","United States","100","SQL, AWS, Deep Learning, Linux","Associate","0","Finance","2024-04-25","2024-06-03","1627","6.6","Future Systems"
"AI07077","AI Specialist","131627","USD","SE","FT","United States","M","United States","100","Hadoop, Kubernetes, Statistics","PhD","6","Real Estate","2024-07-22","2024-08-30","758","7.7","Smart Analytics"
"AI07084","Machine Learning Researcher","86902","USD","MI","FL","United States","M","India","50","R, GCP, Azure, SQL","Associate","3","Consulting","2024-05-04","2024-05-31","538","5.8","Smart Analytics"
"AI07085","AI Product Manager","119818","USD","MI","PT","United States","M","China","50","NLP, Data Visualization, Java","Master","3","Energy","2024-11-25","2024-12-30","1964","6.1","Quantum Computing Inc"
"AI07151","Computer Vision Engineer","124533","USD","SE","CT","United States","S","South Africa","0","Python, TensorFlow, Hadoop, Java","PhD","9","Telecommunications","2024-01-03","2024-01-19","1465","5.4","Future Systems"
"AI07166","Data Engineer","154017","USD","SE","PT","United States","L","United States","50","Python, SQL, Spark, MLOps, TensorFlow","Associate","9","Transportation","2024-08-07","2024-09-11","1991","6.4","AI Innovations"
"AI07173","NLP Engineer","78042","USD","MI","FL","United States","S","United States","100","Python, GCP, TensorFlow, AWS, Deep Learning","Associate","2","Automotive","2024-03-21","2024-04-07","1251","6.2","DataVision Ltd"
"AI07241","Research Scientist","105629","USD","EN","FL","United States","L","Finland","50","SQL, NLP, Git, PyTorch","Bachelor","0","Real Estate","2024-10-28","2024-11-19","1188","8.6","Cognitive Computing"
"AI07264","ML Ops Engineer","83606","USD","EN","CT","United States","S","Germany","100","TensorFlow, Tableau, Python, Computer Vision","Master","1","Consulting","2025-03-22","2025-05-14","1408","9.1","Cloud AI Solutions"
"AI07317","Head of AI","297806","USD","EX","FT","United States","M","China","0","Data Visualization, PyTorch, Tableau, GCP","Bachelor","15","Media","2024-11-07","2024-12-13","1644","9.3","DataVision Ltd"
"AI07325","AI Specialist","79216","USD","EN","FT","United States","S","United States","100","Kubernetes, Java, MLOps","Associate","0","Government","2024-11-24","2025-01-16","1296","5.6","Autonomous Tech"
"AI07330","AI Architect","148090","USD","EX","PT","United States","S","United States","100","Mathematics, MLOps, Data Visualization, TensorFlow","Associate","13","Media","2025-01-26","2025-04-03","1491","8.1","Cognitive Computing"
"AI07341","Principal Data Scientist","148317","USD","EX","FT","United States","S","China","0","MLOps, Tableau, Python, Docker, Linux","Bachelor","10","Government","2024-01-12","2024-02-04","1930","9.4","Neural Networks Co"
"AI07361","AI Architect","177950","USD","SE","FT","United States","M","United States","50","TensorFlow, R, AWS, Mathematics, Computer Vision","PhD","5","Media","2024-11-04","2024-12-09","2298","6.1","Advanced Robotics"
"AI07393","Data Scientist","56999","USD","EN","CT","United States","S","United States","50","Spark, Data Visualization, AWS, Kubernetes, Hadoop","Associate","1","Transportation","2024-07-25","2024-08-28","1690","5.6","Smart Analytics"
"AI07400","Autonomous Systems Engineer","141610","USD","SE","FT","United States","L","United States","100","Python, TensorFlow, Data Visualization, MLOps","PhD","7","Manufacturing","2025-02-07","2025-03-15","2115","8.5","Predictive Systems"
"AI07407","AI Product Manager","138862","USD","MI","FT","United States","L","United States","50","Hadoop, Mathematics, MLOps","Associate","3","Transportation","2024-07-18","2024-08-03","1894","6.7","Quantum Computing Inc"
"AI07409","AI Software Engineer","106542","USD","EN","CT","United States","L","United States","0","Scala, PyTorch, Data Visualization, Tableau","Bachelor","0","Healthcare","2024-05-16","2024-06-19","1892","5.1","Advanced Robotics"
"AI07436","NLP Engineer","170334","USD","SE","FL","United States","M","Poland","50","Spark, R, Git","Bachelor","7","Retail","2025-02-01","2025-03-04","807","6.0","Cognitive Computing"
"AI07462","Machine Learning Engineer","97001","USD","MI","PT","United States","M","Singapore","100","PyTorch, Java, Mathematics, Deep Learning","Associate","2","Healthcare","2024-07-30","2024-08-17","1730","8.6","DeepTech Ventures"
"AI07464","Machine Learning Engineer","58453","USD","EN","FT","United States","S","Malaysia","0","Linux, Azure, Statistics","PhD","1","Gaming","2024-01-25","2024-02-08","524","9.4","TechCorp Inc"
"AI07499","AI Product Manager","282331","USD","EX","FL","United States","M","United States","0","Statistics, Tableau, Python, Computer Vision, TensorFlow","PhD","17","Media","2024-09-01","2024-10-17","2115","9.5","Predictive Systems"
"AI07511","AI Software Engineer","86619","USD","MI","PT","United States","S","Sweden","0","Spark, GCP, Java, R","Bachelor","4","Government","2024-01-19","2024-03-27","1171","7.7","DeepTech Ventures"
"AI07546","NLP Engineer","137887","USD","MI","CT","United States","L","United States","100","NLP, Linux, Tableau","Master","4","Government","2024-04-09","2024-05-12","642","10.0","AI Innovations"
"AI07548","ML Ops Engineer","92812","USD","EN","FL","United States","M","United States","100","NLP, Computer Vision, Linux","Master","0","Media","2024-12-18","2025-02-20","1521","7.3","TechCorp Inc"
"AI07568","Machine Learning Engineer","93853","USD","EN","PT","United States","L","Norway","50","Docker, Kubernetes, AWS, Tableau","Associate","1","Real Estate","2025-01-22","2025-03-03","1530","9.7","Smart Analytics"
"AI07572","AI Architect","124261","USD","MI","CT","United States","M","United States","100","Computer Vision, Java, PyTorch, Git, Linux","PhD","4","Technology","2025-03-02","2025-05-12","1411","8.5","TechCorp Inc"
"AI07634","Data Engineer","226889","USD","EX","PT","United States","S","Sweden","50","GCP, Kubernetes, Data Visualization, Deep Learning, Hadoop","Bachelor","12","Retail","2025-02-02","2025-03-11","792","9.0","Cognitive Computing"
"AI07677","Robotics Engineer","82676","USD","EN","FL","United States","M","United States","100","AWS, Git, Data Visualization","Associate","0","Automotive","2024-03-03","2024-03-28","2443","6.0","Cognitive Computing"
"AI07692","Data Engineer","79062","USD","EN","PT","United States","M","United States","0","Data Visualization, Docker, Mathematics","Bachelor","0","Telecommunications","2024-05-15","2024-07-10","1269","8.7","Algorithmic Solutions"
"AI07764","Head of AI","113027","USD","MI","FL","United States","M","United States","50","Scala, Spark, Computer Vision","Master","2","Government","2024-11-12","2025-01-13","522","5.4","Smart Analytics"
"AI07765","AI Architect","75238","USD","EN","PT","United States","M","Sweden","0","MLOps, Data Visualization, Statistics, PyTorch","PhD","0","Government","2024-12-04","2024-12-19","2206","6.3","DeepTech Ventures"
"AI07796","AI Software Engineer","95245","USD","EN","FL","United States","L","Ukraine","0","Kubernetes, Hadoop, Deep Learning","Bachelor","0","Technology","2024-01-18","2024-03-21","1994","6.3","TechCorp Inc"
"AI07817","NLP Engineer","76608","USD","EN","CT","United States","M","United States","100","Hadoop, Spark, Python, GCP, SQL","Associate","1","Transportation","2024-11-19","2025-01-29","617","6.1","AI Innovations"
"AI07829","AI Consultant","145709","USD","EX","FT","United States","S","Mexico","100","Python, Azure, Tableau, Statistics","Bachelor","18","Energy","2024-09-11","2024-09-26","1740","7.9","TechCorp Inc"
"AI07841","AI Specialist","230443","USD","EX","CT","United States","L","United States","50","Git, R, AWS, SQL","Associate","11","Gaming","2024-05-24","2024-06-14","589","7.7","Digital Transformation LLC"
"AI07887","Robotics Engineer","116867","USD","MI","FL","United States","M","United States","100","Python, Deep Learning, Hadoop, Docker","Bachelor","4","Technology","2024-05-29","2024-07-30","1731","9.8","TechCorp Inc"
"AI07924","AI Software Engineer","104482","USD","MI","FT","United States","L","United States","0","Java, SQL, Statistics","PhD","3","Gaming","2024-11-22","2024-12-09","1939","5.3","Neural Networks Co"
"AI07935","Machine Learning Engineer","127523","USD","MI","FL","United States","M","United States","0","Hadoop, Mathematics, Docker, Data Visualization, Kubernetes","Bachelor","2","Education","2024-04-13","2024-04-27","634","5.7","Quantum Computing Inc"
"AI07942","Data Analyst","100715","USD","MI","CT","United States","M","United States","0","SQL, Statistics, Git, Data Visualization, Java","Associate","2","Consulting","2024-06-25","2024-08-27","1320","6.0","DeepTech Ventures"
"AI07952","AI Architect","173217","USD","SE","CT","United States","M","United States","50","Statistics, Linux, Docker, Deep Learning","Bachelor","5","Real Estate","2024-02-10","2024-03-18","1019","6.8","DataVision Ltd"
"AI07983","Principal Data Scientist","155346","USD","SE","FL","United States","S","United States","0","Computer Vision, Java, Git, Docker","Bachelor","9","Telecommunications","2025-01-01","2025-02-27","1994","9.9","TechCorp Inc"
"AI07989","Deep Learning Engineer","66409","USD","EN","FL","United States","M","Colombia","50","MLOps, Azure, Python, Kubernetes, Data Visualization","Bachelor","1","Healthcare","2024-11-05","2025-01-09","1753","8.3","Advanced Robotics"
"AI08010","AI Product Manager","113656","USD","MI","FT","United States","M","Ireland","50","Statistics, SQL, MLOps","Master","2","Government","2024-10-04","2024-11-20","1427","7.0","Digital Transformation LLC"
"AI08020","AI Architect","96446","USD","EN","PT","United States","L","Denmark","50","PyTorch, Linux, Statistics","Master","1","Energy","2024-02-11","2024-03-22","1721","8.2","DeepTech Ventures"
"AI08021","Data Scientist","253346","USD","EX","FT","United States","M","United States","50","NLP, Linux, Azure","PhD","15","Manufacturing","2024-11-12","2025-01-14","1765","5.8","Smart Analytics"
"AI08027","Autonomous Systems Engineer","75208","USD","EN","PT","United States","S","Ukraine","0","PyTorch, Azure, Java, Spark","PhD","0","Finance","2024-07-15","2024-08-15","980","5.1","Future Systems"
"AI08036","Autonomous Systems Engineer","128555","USD","SE","FT","United States","S","Ireland","0","SQL, Azure, Hadoop, Computer Vision, Kubernetes","Bachelor","9","Automotive","2024-09-23","2024-11-10","2140","6.4","DataVision Ltd"
"AI08043","AI Architect","75902","USD","EN","PT","United States","S","United States","50","AWS, Data Visualization, Tableau, Scala","Associate","0","Real Estate","2024-02-05","2024-03-03","1077","8.2","Algorithmic Solutions"
"AI08056","Computer Vision Engineer","91988","USD","MI","CT","United States","M","United States","50","Git, Scala, Data Visualization","PhD","4","Healthcare","2024-07-23","2024-10-02","1514","8.5","TechCorp Inc"
"AI08076","Robotics Engineer","179355","USD","SE","CT","United States","L","United States","50","NLP, Python, Data Visualization, Azure, Java","PhD","5","Finance","2024-02-20","2024-04-12","2445","9.2","Advanced Robotics"
"AI08170","AI Specialist","300635","USD","EX","CT","United States","L","United States","100","PyTorch, Python, Computer Vision, Scala","Associate","10","Energy","2024-06-18","2024-07-24","1527","7.8","Quantum Computing Inc"
"AI08181","Data Scientist","73832","USD","EN","FL","United States","M","United States","0","NLP, Spark, Deep Learning, MLOps","PhD","0","Healthcare","2025-04-28","2025-06-20","1551","5.2","Cloud AI Solutions"
"AI08218","AI Software Engineer","234620","USD","EX","PT","United States","M","United States","50","Data Visualization, Git, GCP","Master","11","Consulting","2024-03-19","2024-05-30","2246","5.6","TechCorp Inc"
"AI08230","Principal Data Scientist","91107","USD","MI","PT","United States","S","Japan","0","R, Data Visualization, Linux","PhD","4","Retail","2025-04-05","2025-04-23","2056","8.4","Digital Transformation LLC"
"AI08231","AI Software Engineer","144476","USD","MI","FT","United States","L","Mexico","100","Python, SQL, Tableau, Git, Java","Master","2","Manufacturing","2024-11-04","2024-12-02","1950","6.9","Advanced Robotics"
"AI08247","Research Scientist","128591","USD","MI","CT","United States","L","United States","50","MLOps, Docker, Data Visualization, PyTorch","Bachelor","2","Government","2024-06-15","2024-08-08","1680","6.5","Predictive Systems"
"AI08252","Research Scientist","231158","USD","EX","CT","United States","M","Belgium","0","GCP, Java, Hadoop, Scala","Associate","11","Government","2024-09-01","2024-11-09","1335","5.6","Cognitive Computing"
"AI08273","AI Product Manager","103151","USD","MI","PT","United States","L","United States","50","Data Visualization, Scala, Tableau","PhD","4","Gaming","2024-11-10","2024-12-04","1252","6.1","Quantum Computing Inc"
"AI08300","Head of AI","147367","USD","SE","PT","United States","M","Denmark","50","Data Visualization, Scala, AWS, Computer Vision, SQL","Bachelor","9","Automotive","2025-04-13","2025-06-11","2235","5.2","Cloud AI Solutions"
"AI08312","Deep Learning Engineer","127767","USD","MI","CT","United States","M","United States","50","Spark, GCP, PyTorch, Mathematics","Associate","4","Transportation","2024-05-01","2024-07-08","1260","7.7","Autonomous Tech"
"AI08339","AI Software Engineer","267395","USD","EX","PT","United States","L","United States","0","Python, TensorFlow, Computer Vision, Statistics","Associate","17","Retail","2024-04-05","2024-05-03","2448","5.1","TechCorp Inc"
"AI08377","Computer Vision Engineer","115035","USD","MI","FL","United States","L","Poland","50","Computer Vision, Linux, Mathematics, Git, Kubernetes","PhD","3","Telecommunications","2024-10-05","2024-12-14","1758","8.1","Advanced Robotics"
"AI08388","Data Scientist","112243","USD","MI","CT","United States","S","Hungary","100","Data Visualization, Scala, SQL, AWS","Master","2","Finance","2024-05-28","2024-07-18","978","7.8","Cognitive Computing"
"AI08425","Robotics Engineer","91085","USD","MI","FL","United States","S","United States","50","Computer Vision, Statistics, NLP, Kubernetes","Master","4","Consulting","2025-03-09","2025-05-09","1623","9.9","Cloud AI Solutions"
"AI08439","Machine Learning Engineer","60042","USD","EN","CT","United States","M","United States","50","Scala, Azure, Tableau","Associate","0","Automotive","2024-06-20","2024-08-16","905","5.2","Neural Networks Co"
"AI08462","Data Analyst","93055","USD","MI","FT","United States","M","United States","100","Statistics, Kubernetes, Java, GCP, Scala","Master","3","Retail","2024-04-04","2024-05-23","1929","7.2","Cloud AI Solutions"
"AI08464","Computer Vision Engineer","83203","USD","EN","FT","United States","M","United States","100","SQL, PyTorch, Data Visualization","Associate","0","Gaming","2024-01-27","2024-02-14","1842","6.9","DataVision Ltd"
"AI08478","AI Architect","214411","USD","EX","PT","United States","L","United States","50","NLP, Java, Git, Kubernetes","PhD","11","Finance","2024-11-04","2024-12-13","2395","8.6","Cloud AI Solutions"
"AI08479","Machine Learning Researcher","155700","USD","SE","PT","United States","S","United States","0","Python, Statistics, Docker","Bachelor","7","Healthcare","2024-10-15","2024-12-27","1971","9.8","DeepTech Ventures"
"AI08518","Principal Data Scientist","201716","USD","SE","CT","United States","L","Germany","100","Spark, NLP, GCP, Tableau","Associate","6","Healthcare","2024-08-06","2024-08-29","572","9.8","AI Innovations"
"AI08568","AI Specialist","153976","USD","EX","CT","United States","S","Argentina","50","Scala, R, Tableau, TensorFlow, Docker","PhD","19","Retail","2024-09-18","2024-10-19","591","6.5","Autonomous Tech"
"AI08584","Research Scientist","140767","USD","SE","CT","United States","L","Hungary","0","Tableau, Python, TensorFlow, PyTorch","Bachelor","8","Automotive","2024-08-11","2024-10-16","1142","9.1","Algorithmic Solutions"
"AI08588","Data Scientist","82013","USD","EN","FT","United States","L","United States","100","SQL, Statistics, PyTorch, R","PhD","1","Real Estate","2024-06-09","2024-07-24","1950","8.5","AI Innovations"
"AI08605","AI Specialist","111688","USD","MI","PT","United States","L","Vietnam","50","Git, Kubernetes, Statistics, Tableau","Bachelor","4","Media","2024-06-12","2024-08-17","1284","6.3","DeepTech Ventures"
"AI08636","Principal Data Scientist","94824","USD","EN","PT","United States","M","United States","100","Hadoop, Linux, Kubernetes","Associate","1","Manufacturing","2024-01-02","2024-03-03","922","5.0","Machine Intelligence Group"
"AI08660","Machine Learning Researcher","128270","USD","MI","FT","United States","L","United States","100","R, Git, Python, NLP, TensorFlow","Master","2","Telecommunications","2025-02-20","2025-03-25","2100","5.6","Machine Intelligence Group"
"AI08690","AI Research Scientist","149207","USD","SE","CT","United States","S","United States","100","Statistics, Azure, Computer Vision","Bachelor","6","Consulting","2024-01-12","2024-03-04","656","5.1","AI Innovations"
"AI08716","Robotics Engineer","238453","USD","EX","FT","United States","M","United States","0","Java, Python, TensorFlow","Associate","11","Media","2025-03-27","2025-05-16","1106","7.8","Machine Intelligence Group"
"AI08745","AI Research Scientist","123845","USD","SE","CT","United States","S","New Zealand","50","AWS, Deep Learning, Git, Docker, Azure","Bachelor","6","Transportation","2024-01-13","2024-02-15","686","6.2","Algorithmic Solutions"
"AI08747","ML Ops Engineer","338395","USD","EX","PT","United States","L","United States","50","Linux, Python, Spark, Scala, Deep Learning","PhD","15","Technology","2025-03-16","2025-04-19","2070","6.4","Cognitive Computing"
"AI08794","NLP Engineer","169752","USD","EX","CT","United States","M","United States","0","MLOps, Java, Statistics, Data Visualization","Associate","14","Healthcare","2025-04-23","2025-06-24","956","5.7","Predictive Systems"
"AI08831","AI Product Manager","82862","USD","MI","FT","United States","S","United States","50","Tableau, Spark, Python","PhD","2","Technology","2024-03-14","2024-04-21","1366","9.2","TechCorp Inc"
"AI08921","Computer Vision Engineer","90696","USD","MI","PT","United States","M","Israel","100","Deep Learning, Statistics, Git, Kubernetes, NLP","Associate","2","Media","2024-08-23","2024-09-27","2447","6.3","Smart Analytics"
"AI08951","Computer Vision Engineer","120220","USD","MI","PT","United States","M","United States","0","Python, Scala, Computer Vision, SQL","PhD","3","Telecommunications","2024-09-26","2024-12-01","785","5.1","Advanced Robotics"
"AI08962","AI Specialist","77719","USD","EN","CT","United States","M","United States","0","Azure, Spark, Tableau, NLP","Master","0","Media","2024-07-29","2024-08-27","2030","6.2","Cognitive Computing"
"AI08992","AI Software Engineer","151803","USD","SE","FL","United States","S","United States","0","Computer Vision, Data Visualization, R, NLP, Deep Learning","Master","9","Manufacturing","2024-07-07","2024-07-25","2344","8.0","Neural Networks Co"
"AI09026","AI Research Scientist","110339","USD","SE","FL","United States","S","United States","100","Kubernetes, PyTorch, TensorFlow, Python","Associate","9","Retail","2024-08-29","2024-10-12","1207","6.2","Quantum Computing Inc"
"AI09028","Robotics Engineer","118424","USD","MI","CT","United States","M","Egypt","100","Statistics, NLP, Deep Learning","Master","4","Healthcare","2024-04-11","2024-05-28","1308","9.3","TechCorp Inc"
"AI09064","Autonomous Systems Engineer","322176","USD","EX","FL","United States","L","United States","100","Python, Hadoop, SQL","PhD","19","Finance","2024-09-04","2024-09-23","2234","9.4","Smart Analytics"
"AI09082","AI Software Engineer","106038","USD","EN","PT","United States","L","United States","50","Spark, R, Deep Learning","Bachelor","1","Telecommunications","2024-03-24","2024-04-15","1621","5.5","Smart Analytics"
"AI09083","Machine Learning Researcher","256638","USD","EX","FT","United States","L","United States","0","Docker, Scala, Statistics, Data Visualization","Associate","18","Transportation","2024-04-13","2024-05-09","1801","9.7","DeepTech Ventures"
"AI09085","Data Engineer","125643","USD","MI","CT","United States","L","United States","100","Linux, Mathematics, Deep Learning, Python, Statistics","Master","2","Media","2024-12-12","2025-02-05","2246","9.7","Machine Intelligence Group"
"AI09089","Data Engineer","108668","USD","MI","PT","United States","S","United States","100","Kubernetes, TensorFlow, GCP","Associate","3","Energy","2024-06-12","2024-08-13","2463","9.0","Predictive Systems"
"AI09101","Principal Data Scientist","104484","USD","EN","FT","United States","L","United States","0","PyTorch, TensorFlow, R, Scala","Master","1","Automotive","2024-03-14","2024-03-29","1370","5.8","Smart Analytics"
"AI09122","NLP Engineer","131267","USD","SE","FL","United States","M","United States","0","SQL, R, Linux, GCP","Bachelor","8","Finance","2024-01-24","2024-03-11","1746","9.0","Autonomous Tech"
"AI09165","AI Architect","92563","USD","EN","FL","United States","M","United States","100","Python, Kubernetes, Computer Vision, NLP","Associate","0","Education","2024-09-29","2024-10-17","2497","9.7","Cloud AI Solutions"
"AI09195","Data Engineer","214274","USD","EX","CT","United States","M","Czech Republic","100","Java, Data Visualization, PyTorch","Master","13","Technology","2024-11-12","2024-12-31","743","8.0","Digital Transformation LLC"
"AI09218","Principal Data Scientist","76244","USD","EN","PT","United States","M","Nigeria","50","PyTorch, Statistics, TensorFlow","Bachelor","1","Government","2024-09-24","2024-11-27","2133","5.8","Cloud AI Solutions"
"AI09227","AI Architect","122154","USD","SE","FT","United States","S","Colombia","100","Python, Spark, Mathematics","Master","8","Technology","2024-07-25","2024-09-20","2343","6.7","DeepTech Ventures"
"AI09284","AI Software Engineer","212215","USD","EX","FL","United States","S","United States","50","Azure, Git, Hadoop, Spark","Bachelor","16","Finance","2024-10-06","2024-10-21","2111","8.6","TechCorp Inc"
"AI09317","Machine Learning Researcher","99314","USD","MI","CT","United States","S","United States","50","Statistics, Git, Kubernetes","Master","2","Automotive","2024-08-26","2024-10-06","1365","7.0","Quantum Computing Inc"
"AI09331","AI Architect","117773","USD","MI","FT","United States","M","United States","100","Hadoop, PyTorch, GCP, AWS","PhD","4","Real Estate","2025-02-28","2025-03-25","1720","6.3","Machine Intelligence Group"
"AI09390","Machine Learning Engineer","223388","USD","EX","FT","United States","S","United States","0","Python, Spark, TensorFlow, GCP, PyTorch","Bachelor","13","Retail","2024-04-13","2024-05-02","776","7.7","Autonomous Tech"
"AI09399","Deep Learning Engineer","92068","USD","EN","PT","United States","M","United States","50","MLOps, Kubernetes, Python","Associate","1","Telecommunications","2024-10-03","2024-11-21","2475","6.3","Algorithmic Solutions"
"AI09468","Principal Data Scientist","168216","USD","SE","CT","United States","M","United States","50","GCP, Linux, Docker, Hadoop","Bachelor","6","Telecommunications","2024-12-07","2024-12-27","1732","8.8","DataVision Ltd"
"AI09507","NLP Engineer","315569","USD","EX","PT","United States","L","United States","50","Tableau, Scala, R, Statistics, TensorFlow","Associate","14","Technology","2024-04-22","2024-05-08","644","8.0","Future Systems"
"AI09519","Data Analyst","245072","USD","EX","FL","United States","L","United States","100","Mathematics, R, Scala, Hadoop","Master","15","Technology","2024-12-27","2025-02-16","1935","7.8","Quantum Computing Inc"
"AI09564","Computer Vision Engineer","120674","USD","SE","PT","United States","S","United States","50","NLP, Docker, Git","PhD","9","Transportation","2024-10-26","2024-12-23","634","6.2","Autonomous Tech"
"AI09588","Robotics Engineer","108749","USD","EN","FT","United States","L","United States","100","Mathematics, Python, TensorFlow, GCP","Bachelor","0","Manufacturing","2024-10-14","2024-11-09","1228","7.8","DeepTech Ventures"
"AI09593","NLP Engineer","311228","USD","EX","FL","United States","L","United States","50","Python, Computer Vision, Linux, Spark, TensorFlow","Bachelor","17","Gaming","2024-05-19","2024-06-25","1679","5.7","Neural Networks Co"
"AI09624","ML Ops Engineer","178754","USD","SE","PT","United States","L","United States","0","Python, Kubernetes, Spark, TensorFlow","Associate","7","Gaming","2024-03-28","2024-04-15","2228","9.3","DataVision Ltd"
"AI09627","Principal Data Scientist","172992","USD","SE","FT","United States","L","United States","100","TensorFlow, Python, Deep Learning","Bachelor","6","Healthcare","2024-01-05","2024-02-22","802","7.0","DeepTech Ventures"
"AI09651","AI Specialist","70704","USD","EN","CT","United States","M","United States","50","Data Visualization, MLOps, Scala, Statistics, R","Master","1","Real Estate","2024-10-06","2024-12-11","513","5.8","Autonomous Tech"
"AI09660","Machine Learning Researcher","65086","USD","EN","FL","United States","S","United States","0","Python, Linux, Tableau","PhD","1","Technology","2024-10-04","2024-11-23","2294","6.6","Predictive Systems"
"AI09704","Deep Learning Engineer","260148","USD","EX","FT","United States","S","Turkey","50","Git, Scala, Data Visualization","Bachelor","18","Telecommunications","2025-01-10","2025-02-12","2240","8.0","Digital Transformation LLC"
"AI09735","AI Consultant","177616","USD","SE","FL","United States","L","United States","50","Scala, R, Data Visualization","Master","6","Transportation","2024-06-14","2024-08-07","1656","7.7","Cognitive Computing"
"AI09741","Computer Vision Engineer","295991","USD","EX","CT","United States","L","Luxembourg","100","Spark, TensorFlow, R","PhD","19","Education","2024-05-01","2024-07-04","1775","6.2","Cognitive Computing"
"AI09752","Principal Data Scientist","69686","USD","EN","CT","United States","S","Czech Republic","100","PyTorch, SQL, Data Visualization, Deep Learning","Bachelor","0","Telecommunications","2024-03-26","2024-05-18","1978","6.3","Advanced Robotics"
"AI09805","Research Scientist","210286","USD","EX","FT","United States","L","Czech Republic","0","Spark, Linux, Scala","PhD","17","Transportation","2024-11-16","2024-12-02","2014","8.8","TechCorp Inc"
"AI09809","Computer Vision Engineer","277649","USD","EX","FT","United States","L","Japan","100","Statistics, SQL, Deep Learning","Associate","15","Media","2024-10-15","2024-12-11","2120","9.6","Advanced Robotics"
"AI09846","Research Scientist","307401","USD","EX","FL","United States","L","United States","50","AWS, MLOps, Azure","PhD","10","Energy","2024-06-07","2024-07-08","1586","7.7","Neural Networks Co"
"AI09876","NLP Engineer","102654","USD","MI","FL","United States","S","United States","50","PyTorch, MLOps, Deep Learning","Bachelor","3","Telecommunications","2024-10-29","2024-12-28","1731","6.8","Cloud AI Solutions"
"AI09883","Research Scientist","116502","USD","MI","FT","United States","L","United States","100","NLP, Azure, Data Visualization","PhD","3","Education","2024-02-09","2024-03-30","2387","9.2","Algorithmic Solutions"
"AI09949","Machine Learning Researcher","127958","USD","SE","FT","United States","S","United States","0","AWS, SQL, Azure","PhD","6","Consulting","2024-11-25","2025-01-14","2152","9.7","Autonomous Tech"
"AI09961","Machine Learning Researcher","138817","USD","MI","PT","United States","L","Estonia","50","R, Deep Learning, TensorFlow, Docker","Master","2","Finance","2025-01-09","2025-03-13","1358","9.7","Neural Networks Co"
"AI09967","Principal Data Scientist","102306","USD","MI","FL","United States","S","Denmark","0","Python, NLP, Statistics, Spark, Mathematics","PhD","2","Manufacturing","2024-05-02","2024-05-23","2478","6.0","Digital Transformation LLC"
"AI09973","Research Scientist","225083","USD","EX","CT","United States","M","Malaysia","0","Scala, TensorFlow, Tableau, R","PhD","19","Real Estate","2025-01-09","2025-01-30","1316","7.0","Quantum Computing Inc"
"AI09975","Data Analyst","208198","USD","EX","FL","United States","L","China","100","GCP, R, Spark, SQL","PhD","17","Energy","2024-11-26","2024-12-10","2426","6.8","Machine Intelligence Group"
"AI09980","AI Architect","156844","USD","SE","FL","United States","S","United States","50","Docker, Spark, NLP, SQL, R","Master","8","Telecommunications","2024-01-05","2024-02-18","1084","5.8","Digital Transformation LLC"
"AI09987","AI Research Scientist","84436","USD","EN","FT","United States","M","United States","100","Java, NLP, GCP, Kubernetes","Master","1","Consulting","2024-04-24","2024-05-12","1654","7.3","Cognitive Computing"
"AI09989","AI Software Engineer","205169","USD","EX","CT","United States","M","United States","100","Python, Tableau, NLP, Computer Vision","Master","12","Transportation","2024-09-27","2024-11-13","2197","5.7","DeepTech Ventures"
"AI09999","ML Ops Engineer","206399","USD","EX","CT","United States","L","United States","0","PyTorch, R, Tableau","Master","18","Automotive","2024-12-04","2024-12-27","1313","9.0","Neural Networks Co"
"AI10029","AI Consultant","54574","USD","EN","CT","United States","S","United States","100","Scala, Docker, Computer Vision, SQL","Master","1","Technology","2024-07-18","2024-08-21","1471","9.1","Algorithmic Solutions"
"AI10050","AI Research Scientist","93528","USD","EN","FT","United States","L","United States","50","Kubernetes, Docker, Statistics, Scala, Mathematics","Master","0","Transportation","2025-03-09","2025-05-15","1627","6.0","Autonomous Tech"
"AI10073","Research Scientist","79425","USD","EN","CT","United States","S","Portugal","0","Spark, R, Scala","Bachelor","0","Retail","2024-04-16","2024-05-04","2159","6.3","Machine Intelligence Group"
